product_id,warehouse_id,inventory_date,stock_quantity
PROD0199,WH-FTW-01,2026-07-07,601
PROD0258,WH-AUS-01,2026-07-25,657
PROD0151,WH-AUS-01,2026-08-13,495
PROD0481,WH-AUS-01,2026-07-11,341
PROD0101,WH-AUS-01,2026-08-09,64
PROD0290,WH-FTW-01,2026-08-14,303
PROD0252,WH-DAL-01,2026-07-05,789
PROD0033,WH-AUS-01,2026-08-10,908
PROD0055,WH-DAL-01,2026-08-07,796
PROD0220,WH-DAL-01,2026-07-04,864
PROD0462,WH-DAL-01,2026-07-02,500
PROD0055,WH-DAL-01,2026-07-28,17
PROD0209,WH-FTW-01,2026-07-04,300
PROD0459,WH-DAL-01,2026-08-02,383
PROD0428,WH-HOU-01,2026-07-26,181
PROD0123,WH-FTW-01,2026-07-19,552
PROD0480,WH-AUS-01,2026-07-29,704
PROD0423,WH-DAL-01,2026-07-11,333
PROD0275,WH-DAL-01,2026-08-10,561
PROD0115,WH-AUS-01,2026-08-14,28
PROD0259,WH-AUS-01,2026-07-15,654
PROD0274,WH-FTW-01,2026-07-17,713
PROD0242,WH-AUS-01,2026-08-14,739
PROD0381,WH-DAL-01,2026-07-27,413
PROD0499,WH-HOU-01,2026-07-04,30
PROD0077,WH-AUS-01,2026-07-12,543
PROD0453,WH-AUS-01,2026-08-08,368
PROD0460,WH-DAL-01,2026-07-05,306
PROD0433,WH-HOU-01,2026-07-02,21
PROD0151,WH-AUS-01,2026-07-08,54
PROD0467,WH-AUS-01,2026-08-08,82
PROD0082,WH-FTW-01,2026-07-31,48
PROD0148,WH-FTW-01,2026-07-28,538
PROD0142,WH-FTW-01,2026-08-01,521
PROD0423,WH-AUS-01,2026-07-25,7
PROD0286,WH-HOU-01,2026-07-13,163
PROD0192,WH-AUS-01,2026-08-11,396
PROD0062,WH-AUS-01,2026-07-22,563
PROD0407,WH-HOU-01,2026-08-14,726
PROD0272,WH-HOU-01,2026-07-16,293
PROD0122,WH-AUS-01,2026-07-24,253
PROD0061,WH-AUS-01,2026-07-30,250
PROD0065,WH-DAL-01,2026-07-27,101
PROD0205,WH-HOU-01,2026-08-14,423
PROD0159,WH-FTW-01,2026-07-18,799
PROD0453,WH-HOU-01,2026-07-08,940
PROD0049,WH-HOU-01,2026-07-03,274
PROD0427,WH-DAL-01,2026-07-15,68
PROD0373,WH-AUS-01,2026-07-09,450
PROD0331,WH-HOU-01,2026-08-02,540
PROD0207,WH-FTW-01,2026-08-09,265
PROD0244,WH-DAL-01,2026-07-25,396
PROD0499,WH-FTW-01,2026-07-07,304
PROD0188,WH-FTW-01,2026-07-19,967
PROD0430,WH-DAL-01,2026-07-17,531
PROD0271,WH-HOU-01,2026-07-10,998
PROD0305,WH-FTW-01,2026-07-07,374
PROD0479,WH-AUS-01,2026-08-11,511
PROD0309,WH-DAL-01,2026-07-06,291
PROD0005,WH-AUS-01,2026-07-07,408
PROD0391,WH-DAL-01,2026-07-23,913
PROD0021,WH-DAL-01,2026-07-24,729
PROD0044,WH-DAL-01,2026-07-04,578
PROD0216,WH-FTW-01,2026-07-06,727
PROD0127,WH-AUS-01,2026-07-02,417
PROD0449,WH-HOU-01,2026-07-08,954
PROD0446,WH-AUS-01,2026-07-04,333
PROD0431,WH-FTW-01,2026-07-22,37
PROD0157,WH-FTW-01,2026-07-14,170
PROD0063,WH-DAL-01,2026-08-14,132
PROD0113,WH-DAL-01,2026-07-09,935
PROD0152,WH-HOU-01,2026-07-31,530
PROD0432,WH-FTW-01,2026-07-03,473
PROD0133,WH-AUS-01,2026-07-26,513
PROD0343,WH-FTW-01,2026-07-03,50
PROD0150,WH-HOU-01,2026-07-31,767
PROD0122,WH-FTW-01,2026-07-26,493
PROD0257,WH-HOU-01,2026-07-02,60
PROD0284,WH-FTW-01,2026-07-29,288
PROD0230,WH-DAL-01,2026-08-02,207
PROD0198,WH-DAL-01,2026-08-01,466
PROD0224,WH-DAL-01,2026-07-20,333
PROD0205,WH-AUS-01,2026-07-03,516
PROD0385,WH-FTW-01,2026-08-09,99
PROD0366,WH-FTW-01,2026-07-19,886
PROD0250,WH-HOU-01,2026-08-08,337
PROD0334,WH-AUS-01,2026-08-05,767
PROD0037,WH-DAL-01,2026-07-15,344
PROD0166,WH-AUS-01,2026-08-03,768
PROD0393,WH-AUS-01,2026-07-12,575
PROD0034,WH-AUS-01,2026-08-09,648
PROD0427,WH-FTW-01,2026-07-23,395
PROD0316,WH-AUS-01,2026-08-11,374
PROD0468,WH-FTW-01,2026-07-13,88
PROD0373,WH-FTW-01,2026-08-03,97
PROD0053,WH-FTW-01,2026-07-02,201
PROD0048,WH-HOU-01,2026-08-11,859
PROD0417,WH-HOU-01,2026-07-31,629
PROD0125,WH-DAL-01,2026-07-25,955
PROD0045,WH-AUS-01,2026-07-17,277
PROD0341,WH-DAL-01,2026-07-04,331
PROD0026,WH-HOU-01,2026-07-26,275
PROD0487,WH-DAL-01,2026-07-24,355
PROD0393,WH-HOU-01,2026-08-13,26
PROD0060,WH-DAL-01,2026-07-08,693
PROD0390,WH-FTW-01,2026-07-25,522
PROD0093,WH-DAL-01,2026-07-10,684
PROD0356,WH-AUS-01,2026-07-26,521
PROD0423,WH-AUS-01,2026-07-19,5
PROD0275,WH-AUS-01,2026-07-24,964
PROD0172,WH-HOU-01,2026-07-24,881
PROD0284,WH-AUS-01,2026-07-09,449
PROD0483,WH-AUS-01,2026-07-27,384
PROD0231,WH-DAL-01,2026-07-28,521
PROD0370,WH-FTW-01,2026-08-07,555
PROD0003,WH-DAL-01,2026-07-03,405
PROD0357,WH-HOU-01,2026-08-08,223
PROD0398,WH-HOU-01,2026-08-10,763
PROD0015,WH-FTW-01,2026-07-06,773
PROD0246,WH-AUS-01,2026-08-05,656
PROD0155,WH-AUS-01,2026-08-10,194
PROD0414,WH-DAL-01,2026-07-02,618
PROD0469,WH-HOU-01,2026-07-04,607
PROD0471,WH-AUS-01,2026-07-29,546
PROD0009,WH-AUS-01,2026-07-16,589
PROD0071,WH-DAL-01,2026-08-12,991
PROD0301,WH-AUS-01,2026-07-29,723
PROD0444,WH-AUS-01,2026-07-09,279
PROD0062,WH-FTW-01,2026-08-11,984
PROD0379,WH-HOU-01,2026-07-16,309
PROD0482,WH-HOU-01,2026-07-02,754
PROD0449,WH-FTW-01,2026-07-08,859
PROD0216,WH-DAL-01,2026-07-19,2
PROD0401,WH-AUS-01,2026-07-07,680
PROD0049,WH-DAL-01,2026-07-04,124
PROD0001,WH-AUS-01,2026-07-30,155
PROD0068,WH-AUS-01,2026-07-31,724
PROD0414,WH-DAL-01,2026-08-11,118
PROD0355,WH-FTW-01,2026-07-03,837
PROD0098,WH-HOU-01,2026-07-28,35
PROD0042,WH-AUS-01,2026-08-01,968
PROD0239,WH-HOU-01,2026-08-13,573
PROD0394,WH-FTW-01,2026-08-11,625
PROD0291,WH-AUS-01,2026-07-28,125
PROD0496,WH-AUS-01,2026-08-13,534
PROD0022,WH-FTW-01,2026-07-16,46
PROD0019,WH-FTW-01,2026-07-18,506
PROD0415,WH-FTW-01,2026-08-05,862
PROD0094,WH-HOU-01,2026-07-05,232
PROD0002,WH-AUS-01,2026-08-12,599
PROD0317,WH-AUS-01,2026-08-06,656
PROD0037,WH-FTW-01,2026-07-06,473
PROD0181,WH-AUS-01,2026-07-03,936
PROD0289,WH-FTW-01,2026-08-01,353
PROD0242,WH-AUS-01,2026-07-26,516
PROD0078,WH-HOU-01,2026-08-03,189
PROD0281,WH-AUS-01,2026-07-03,112
PROD0272,WH-HOU-01,2026-08-09,312
PROD0026,WH-FTW-01,2026-07-30,833
PROD0484,WH-AUS-01,2026-07-02,878
PROD0444,WH-FTW-01,2026-08-14,981
PROD0405,WH-HOU-01,2026-08-10,883
PROD0270,WH-HOU-01,2026-07-01,132
PROD0076,WH-FTW-01,2026-07-21,345
PROD0041,WH-FTW-01,2026-08-11,340
PROD0312,WH-FTW-01,2026-07-07,634
PROD0245,WH-HOU-01,2026-07-19,193
PROD0092,WH-HOU-01,2026-08-03,482
PROD0306,WH-FTW-01,2026-07-27,340
PROD0422,WH-FTW-01,2026-07-18,782
PROD0468,WH-FTW-01,2026-07-09,461
PROD0094,WH-AUS-01,2026-07-14,25
PROD0030,WH-FTW-01,2026-08-11,519
PROD0365,WH-HOU-01,2026-07-24,428
PROD0340,WH-FTW-01,2026-07-07,317
PROD0220,WH-AUS-01,2026-07-30,399
PROD0440,WH-HOU-01,2026-08-09,613
PROD0136,WH-AUS-01,2026-07-05,661
PROD0266,WH-HOU-01,2026-07-10,688
PROD0410,WH-DAL-01,2026-07-11,55
PROD0302,WH-AUS-01,2026-07-04,22
PROD0132,WH-FTW-01,2026-07-02,391
PROD0004,WH-HOU-01,2026-08-14,326
PROD0225,WH-FTW-01,2026-08-09,219
PROD0446,WH-DAL-01,2026-08-09,665
PROD0086,WH-FTW-01,2026-07-21,533
PROD0383,WH-HOU-01,2026-07-10,219
PROD0088,WH-DAL-01,2026-07-30,753
PROD0488,WH-HOU-01,2026-07-09,948
PROD0047,WH-DAL-01,2026-07-07,921
PROD0232,WH-DAL-01,2026-07-19,931
PROD0222,WH-FTW-01,2026-07-16,802
PROD0148,WH-AUS-01,2026-08-11,328
PROD0173,WH-AUS-01,2026-07-29,459
PROD0384,WH-FTW-01,2026-07-18,588
PROD0180,WH-DAL-01,2026-07-14,977
PROD0111,WH-AUS-01,2026-07-10,98
PROD0191,WH-AUS-01,2026-07-12,629
PROD0038,WH-FTW-01,2026-08-13,321
PROD0441,WH-FTW-01,2026-08-04,2
PROD0066,WH-AUS-01,2026-07-21,484
PROD0103,WH-HOU-01,2026-07-22,741
PROD0017,WH-HOU-01,2026-08-02,812
PROD0292,WH-FTW-01,2026-07-10,198
PROD0230,WH-FTW-01,2026-07-16,891
PROD0338,WH-DAL-01,2026-07-18,35
PROD0280,WH-DAL-01,2026-08-12,793
PROD0004,WH-DAL-01,2026-07-22,213
PROD0443,WH-FTW-01,2026-07-06,81
PROD0412,WH-AUS-01,2026-08-04,619
PROD0411,WH-DAL-01,2026-08-12,419
PROD0462,WH-DAL-01,2026-07-07,473
PROD0249,WH-HOU-01,2026-07-26,951
PROD0009,WH-FTW-01,2026-08-07,446
PROD0004,WH-DAL-01,2026-07-10,6
PROD0394,WH-FTW-01,2026-08-10,248
PROD0015,WH-HOU-01,2026-08-14,555
PROD0441,WH-FTW-01,2026-08-05,57
PROD0259,WH-FTW-01,2026-08-14,417
PROD0424,WH-AUS-01,2026-07-10,281
PROD0354,WH-HOU-01,2026-07-16,685
PROD0455,WH-AUS-01,2026-08-06,264
PROD0228,WH-AUS-01,2026-07-06,807
PROD0472,WH-FTW-01,2026-07-24,162
PROD0419,WH-DAL-01,2026-08-11,940
PROD0332,WH-FTW-01,2026-07-18,932
PROD0351,WH-DAL-01,2026-07-12,780
PROD0098,WH-FTW-01,2026-07-23,299
PROD0093,WH-DAL-01,2026-08-13,496
PROD0170,WH-DAL-01,2026-07-19,554
PROD0110,WH-DAL-01,2026-07-26,9
PROD0378,WH-DAL-01,2026-07-25,695
PROD0081,WH-FTW-01,2026-07-28,302
PROD0122,WH-AUS-01,2026-07-27,45
PROD0072,WH-HOU-01,2026-08-07,587
PROD0292,WH-AUS-01,2026-07-03,112
PROD0075,WH-HOU-01,2026-08-08,769
PROD0166,WH-AUS-01,2026-08-14,869
PROD0371,WH-AUS-01,2026-08-05,272
PROD0414,WH-HOU-01,2026-07-24,742
PROD0064,WH-AUS-01,2026-08-08,709
PROD0283,WH-DAL-01,2026-07-03,623
PROD0134,WH-FTW-01,2026-07-04,574
PROD0247,WH-FTW-01,2026-07-05,314
PROD0105,WH-FTW-01,2026-08-12,866
PROD0151,WH-FTW-01,2026-07-17,613
PROD0236,WH-HOU-01,2026-07-08,694
PROD0283,WH-DAL-01,2026-07-09,393
PROD0281,WH-AUS-01,2026-07-10,270
PROD0465,WH-FTW-01,2026-08-06,434
PROD0406,WH-HOU-01,2026-07-10,866
PROD0365,WH-HOU-01,2026-07-28,728
PROD0369,WH-FTW-01,2026-08-08,174
PROD0373,WH-HOU-01,2026-07-10,118
PROD0278,WH-FTW-01,2026-08-06,346
PROD0381,WH-AUS-01,2026-07-24,785
PROD0232,WH-DAL-01,2026-07-24,619
PROD0046,WH-DAL-01,2026-08-10,772
PROD0500,WH-AUS-01,2026-08-12,502
PROD0447,WH-FTW-01,2026-07-13,679
PROD0433,WH-DAL-01,2026-08-01,660
PROD0187,WH-DAL-01,2026-08-08,176
PROD0307,WH-AUS-01,2026-08-11,924
PROD0492,WH-FTW-01,2026-07-15,330
PROD0345,WH-FTW-01,2026-08-03,143
PROD0027,WH-AUS-01,2026-07-08,213
PROD0268,WH-AUS-01,2026-08-08,299
PROD0198,WH-DAL-01,2026-07-02,97
PROD0305,WH-FTW-01,2026-07-19,233
PROD0080,WH-DAL-01,2026-07-15,838
PROD0189,WH-HOU-01,2026-07-05,276
PROD0175,WH-DAL-01,2026-07-11,561
PROD0085,WH-HOU-01,2026-08-09,791
PROD0352,WH-FTW-01,2026-07-21,596
PROD0252,WH-DAL-01,2026-07-07,626
PROD0218,WH-HOU-01,2026-07-30,885
PROD0341,WH-HOU-01,2026-07-29,35
PROD0390,WH-AUS-01,2026-08-08,213
PROD0230,WH-HOU-01,2026-07-10,945
PROD0290,WH-HOU-01,2026-08-02,762
PROD0017,WH-FTW-01,2026-07-18,514
PROD0402,WH-HOU-01,2026-08-09,947
PROD0081,WH-HOU-01,2026-07-24,868
PROD0331,WH-HOU-01,2026-07-31,970
PROD0169,WH-AUS-01,2026-07-06,487
PROD0129,WH-HOU-01,2026-07-21,506
PROD0281,WH-HOU-01,2026-08-05,107
PROD0365,WH-HOU-01,2026-07-07,417
PROD0047,WH-AUS-01,2026-07-05,857
PROD0052,WH-AUS-01,2026-08-03,278
PROD0399,WH-DAL-01,2026-07-24,999
PROD0419,WH-DAL-01,2026-07-14,159
PROD0204,WH-DAL-01,2026-07-29,339
PROD0105,WH-HOU-01,2026-07-13,264
PROD0278,WH-HOU-01,2026-08-07,25
PROD0304,WH-HOU-01,2026-07-14,430
PROD0343,WH-DAL-01,2026-07-15,782
PROD0192,WH-HOU-01,2026-07-10,854
PROD0173,WH-HOU-01,2026-07-11,286
PROD0322,WH-HOU-01,2026-07-19,27
PROD0179,WH-HOU-01,2026-07-17,819
PROD0304,WH-AUS-01,2026-07-05,776
PROD0301,WH-DAL-01,2026-07-17,755
PROD0063,WH-FTW-01,2026-07-31,260
PROD0108,WH-FTW-01,2026-08-06,15
PROD0453,WH-DAL-01,2026-07-11,697
PROD0291,WH-AUS-01,2026-07-10,928
PROD0371,WH-FTW-01,2026-08-03,349
PROD0249,WH-FTW-01,2026-07-24,15
PROD0348,WH-HOU-01,2026-07-13,841
PROD0001,WH-HOU-01,2026-08-03,533
PROD0401,WH-HOU-01,2026-07-15,731
PROD0125,WH-DAL-01,2026-08-04,694
PROD0406,WH-FTW-01,2026-07-16,855
PROD0496,WH-AUS-01,2026-08-03,673
PROD0002,WH-AUS-01,2026-08-12,845
PROD0055,WH-FTW-01,2026-07-23,430
PROD0193,WH-AUS-01,2026-08-02,494
PROD0357,WH-HOU-01,2026-07-30,70
PROD0413,WH-HOU-01,2026-07-02,211
PROD0080,WH-HOU-01,2026-07-11,971
PROD0175,WH-DAL-01,2026-07-23,67
PROD0344,WH-DAL-01,2026-07-29,769
PROD0237,WH-FTW-01,2026-07-18,631
PROD0441,WH-FTW-01,2026-07-18,268
PROD0307,WH-DAL-01,2026-08-09,779
PROD0034,WH-HOU-01,2026-07-27,357
PROD0428,WH-HOU-01,2026-07-20,700
PROD0367,WH-HOU-01,2026-07-25,327
PROD0071,WH-DAL-01,2026-07-03,765
PROD0243,WH-HOU-01,2026-07-31,112
PROD0115,WH-HOU-01,2026-07-17,378
PROD0402,WH-FTW-01,2026-07-06,935
PROD0203,WH-DAL-01,2026-07-31,577
PROD0151,WH-AUS-01,2026-07-28,340
PROD0044,WH-AUS-01,2026-07-22,204
PROD0077,WH-FTW-01,2026-07-25,389
PROD0078,WH-HOU-01,2026-07-28,261
PROD0146,WH-DAL-01,2026-07-21,661
PROD0002,WH-AUS-01,2026-07-28,654
PROD0301,WH-FTW-01,2026-08-09,760
PROD0112,WH-AUS-01,2026-07-04,357
PROD0386,WH-AUS-01,2026-07-02,993
PROD0196,WH-AUS-01,2026-07-31,532
PROD0465,WH-HOU-01,2026-08-08,984
PROD0462,WH-DAL-01,2026-07-22,484
PROD0150,WH-AUS-01,2026-07-23,807
PROD0080,WH-AUS-01,2026-07-11,455
PROD0191,WH-AUS-01,2026-07-05,73
PROD0329,WH-AUS-01,2026-07-27,271
PROD0079,WH-DAL-01,2026-07-27,266
PROD0353,WH-DAL-01,2026-08-03,825
PROD0259,WH-DAL-01,2026-07-03,260
PROD0388,WH-AUS-01,2026-07-22,595
PROD0419,WH-DAL-01,2026-08-04,470
PROD0481,WH-AUS-01,2026-07-28,883
PROD0170,WH-AUS-01,2026-07-16,669
PROD0266,WH-DAL-01,2026-08-12,696
PROD0060,WH-AUS-01,2026-07-07,924
PROD0370,WH-DAL-01,2026-07-03,821
PROD0139,WH-HOU-01,2026-08-14,64
PROD0463,WH-AUS-01,2026-08-01,25
PROD0292,WH-AUS-01,2026-07-13,18
PROD0111,WH-FTW-01,2026-07-30,422
PROD0018,WH-DAL-01,2026-07-21,372
PROD0018,WH-AUS-01,2026-07-12,3
PROD0156,WH-FTW-01,2026-07-20,915
PROD0265,WH-FTW-01,2026-08-03,552
PROD0415,WH-HOU-01,2026-07-10,190
PROD0498,WH-AUS-01,2026-07-27,674
PROD0242,WH-HOU-01,2026-07-05,67
PROD0337,WH-DAL-01,2026-07-11,630
PROD0085,WH-DAL-01,2026-07-16,393
PROD0306,WH-FTW-01,2026-07-10,557
PROD0081,WH-FTW-01,2026-07-25,301
PROD0194,WH-HOU-01,2026-07-06,294
PROD0243,WH-HOU-01,2026-08-10,56
PROD0369,WH-DAL-01,2026-07-11,929
PROD0011,WH-HOU-01,2026-07-20,36
PROD0023,WH-FTW-01,2026-07-15,670
PROD0340,WH-AUS-01,2026-07-04,672
PROD0368,WH-HOU-01,2026-07-04,499
PROD0228,WH-DAL-01,2026-07-20,202
PROD0211,WH-AUS-01,2026-08-13,910
PROD0332,WH-FTW-01,2026-08-12,75
PROD0004,WH-DAL-01,2026-07-05,328
PROD0122,WH-AUS-01,2026-08-02,70
PROD0467,WH-HOU-01,2026-07-18,723
PROD0470,WH-HOU-01,2026-07-25,1
PROD0144,WH-DAL-01,2026-07-03,287
PROD0125,WH-HOU-01,2026-07-13,949
PROD0268,WH-DAL-01,2026-07-12,858
PROD0099,WH-FTW-01,2026-07-09,929
PROD0428,WH-FTW-01,2026-07-28,998
PROD0299,WH-FTW-01,2026-07-08,921
PROD0296,WH-HOU-01,2026-07-10,387
PROD0339,WH-DAL-01,2026-07-19,269
PROD0430,WH-HOU-01,2026-07-31,746
PROD0098,WH-DAL-01,2026-08-13,106
PROD0041,WH-HOU-01,2026-07-04,750
PROD0255,WH-AUS-01,2026-07-16,327
PROD0384,WH-FTW-01,2026-07-01,933
PROD0178,WH-AUS-01,2026-07-04,872
PROD0353,WH-AUS-01,2026-07-30,313
PROD0263,WH-FTW-01,2026-07-28,530
PROD0480,WH-HOU-01,2026-07-14,618
PROD0248,WH-HOU-01,2026-07-18,957
PROD0487,WH-AUS-01,2026-07-04,483
PROD0043,WH-HOU-01,2026-07-01,227
PROD0450,WH-DAL-01,2026-07-22,553
PROD0018,WH-AUS-01,2026-07-11,25
PROD0398,WH-DAL-01,2026-07-19,470
PROD0260,WH-FTW-01,2026-07-07,82
PROD0018,WH-HOU-01,2026-07-27,341
PROD0211,WH-DAL-01,2026-07-28,769
PROD0184,WH-HOU-01,2026-08-03,122
PROD0034,WH-AUS-01,2026-07-03,656
PROD0124,WH-FTW-01,2026-08-12,835
PROD0335,WH-FTW-01,2026-07-13,353
PROD0268,WH-HOU-01,2026-08-04,414
PROD0363,WH-DAL-01,2026-08-02,769
PROD0084,WH-DAL-01,2026-07-22,820
PROD0347,WH-FTW-01,2026-08-02,303
PROD0471,WH-DAL-01,2026-08-09,964
PROD0477,WH-FTW-01,2026-07-04,446
PROD0282,WH-AUS-01,2026-07-21,350
PROD0194,WH-HOU-01,2026-08-06,490
PROD0259,WH-FTW-01,2026-07-25,945
PROD0341,WH-AUS-01,2026-07-03,607
PROD0037,WH-AUS-01,2026-07-09,210
PROD0183,WH-DAL-01,2026-07-05,756
PROD0403,WH-AUS-01,2026-07-19,282
PROD0292,WH-HOU-01,2026-08-09,466
PROD0440,WH-AUS-01,2026-08-10,976
PROD0434,WH-FTW-01,2026-07-24,720
PROD0477,WH-AUS-01,2026-08-10,587
PROD0365,WH-FTW-01,2026-07-20,545
PROD0066,WH-HOU-01,2026-07-06,380
PROD0398,WH-DAL-01,2026-07-01,125
PROD0215,WH-FTW-01,2026-08-01,292
PROD0434,WH-DAL-01,2026-08-11,351
PROD0051,WH-DAL-01,2026-07-21,547
PROD0449,WH-DAL-01,2026-07-29,591
PROD0131,WH-AUS-01,2026-07-08,73
PROD0179,WH-DAL-01,2026-07-03,247
PROD0400,WH-AUS-01,2026-07-15,557
PROD0099,WH-HOU-01,2026-07-08,79
PROD0161,WH-HOU-01,2026-07-26,602
PROD0105,WH-FTW-01,2026-07-15,809
PROD0359,WH-DAL-01,2026-07-17,357
PROD0229,WH-HOU-01,2026-08-09,227
PROD0466,WH-DAL-01,2026-07-01,965
PROD0220,WH-HOU-01,2026-07-26,213
PROD0044,WH-HOU-01,2026-07-19,328
PROD0473,WH-DAL-01,2026-07-27,519
PROD0317,WH-AUS-01,2026-08-07,38
PROD0474,WH-DAL-01,2026-07-14,331
PROD0104,WH-HOU-01,2026-07-14,587
PROD0434,WH-FTW-01,2026-08-12,959
PROD0426,WH-AUS-01,2026-07-09,304
PROD0088,WH-DAL-01,2026-08-12,338
PROD0350,WH-DAL-01,2026-08-04,332
PROD0162,WH-HOU-01,2026-07-27,811
PROD0056,WH-DAL-01,2026-07-24,346
PROD0096,WH-DAL-01,2026-07-31,665
PROD0303,WH-HOU-01,2026-08-10,282
PROD0275,WH-DAL-01,2026-07-07,454
PROD0235,WH-HOU-01,2026-08-11,201
PROD0194,WH-AUS-01,2026-07-28,905
PROD0293,WH-HOU-01,2026-08-09,253
PROD0250,WH-DAL-01,2026-07-14,796
PROD0398,WH-FTW-01,2026-08-12,284
PROD0393,WH-AUS-01,2026-07-14,571
PROD0477,WH-AUS-01,2026-07-30,665
PROD0403,WH-FTW-01,2026-08-01,639
PROD0338,WH-AUS-01,2026-07-11,998
PROD0427,WH-FTW-01,2026-08-11,798
PROD0039,WH-HOU-01,2026-07-20,47
PROD0054,WH-FTW-01,2026-08-11,207
PROD0306,WH-DAL-01,2026-07-17,779
PROD0044,WH-FTW-01,2026-07-18,95
PROD0430,WH-DAL-01,2026-07-01,701
PROD0477,WH-AUS-01,2026-08-02,760
PROD0084,WH-HOU-01,2026-07-09,829
PROD0302,WH-DAL-01,2026-07-11,216
PROD0209,WH-FTW-01,2026-08-07,585
PROD0127,WH-AUS-01,2026-07-03,825
PROD0038,WH-DAL-01,2026-08-09,304
PROD0369,WH-DAL-01,2026-07-14,327
PROD0409,WH-HOU-01,2026-07-04,102
PROD0427,WH-AUS-01,2026-07-23,849
PROD0263,WH-FTW-01,2026-07-12,972
PROD0236,WH-AUS-01,2026-08-07,816
PROD0113,WH-AUS-01,2026-07-31,710
PROD0032,WH-HOU-01,2026-07-26,841
PROD0056,WH-FTW-01,2026-07-30,151
PROD0334,WH-FTW-01,2026-08-01,83
PROD0420,WH-FTW-01,2026-08-06,617
PROD0267,WH-DAL-01,2026-07-17,976
PROD0106,WH-AUS-01,2026-07-19,232
PROD0289,WH-DAL-01,2026-07-14,349
PROD0178,WH-DAL-01,2026-07-04,566
PROD0016,WH-AUS-01,2026-07-12,782
PROD0323,WH-FTW-01,2026-07-07,990
PROD0475,WH-DAL-01,2026-07-04,928
PROD0426,WH-AUS-01,2026-08-05,785
PROD0381,WH-AUS-01,2026-08-09,877
PROD0111,WH-AUS-01,2026-07-04,314
PROD0010,WH-FTW-01,2026-08-11,304
PROD0263,WH-DAL-01,2026-07-01,358
PROD0442,WH-AUS-01,2026-07-21,373
PROD0175,WH-AUS-01,2026-08-02,142
PROD0060,WH-FTW-01,2026-08-05,572
PROD0020,WH-HOU-01,2026-07-02,458
PROD0005,WH-DAL-01,2026-08-12,25
PROD0340,WH-HOU-01,2026-07-04,505
PROD0446,WH-FTW-01,2026-08-06,975
PROD0074,WH-AUS-01,2026-07-09,193
PROD0197,WH-DAL-01,2026-07-28,473
PROD0038,WH-HOU-01,2026-07-11,148
PROD0132,WH-AUS-01,2026-07-20,397
PROD0056,WH-AUS-01,2026-07-13,391
PROD0145,WH-FTW-01,2026-07-02,168
PROD0042,WH-HOU-01,2026-07-13,155
PROD0093,WH-HOU-01,2026-07-03,348
PROD0481,WH-DAL-01,2026-07-01,226
PROD0188,WH-AUS-01,2026-08-10,658
PROD0410,WH-DAL-01,2026-07-19,851
PROD0373,WH-HOU-01,2026-07-23,893
PROD0370,WH-AUS-01,2026-08-11,979
PROD0337,WH-DAL-01,2026-07-01,713
PROD0237,WH-DAL-01,2026-08-13,596
PROD0256,WH-FTW-01,2026-07-30,198
PROD0238,WH-HOU-01,2026-07-31,94
PROD0174,WH-FTW-01,2026-07-01,876
PROD0414,WH-DAL-01,2026-08-12,857
PROD0005,WH-DAL-01,2026-07-06,804
PROD0457,WH-FTW-01,2026-07-11,534
PROD0400,WH-AUS-01,2026-07-05,193
PROD0446,WH-HOU-01,2026-07-20,189
PROD0168,WH-DAL-01,2026-07-25,461
PROD0486,WH-DAL-01,2026-07-24,55
PROD0022,WH-AUS-01,2026-08-05,564
PROD0269,WH-HOU-01,2026-08-11,110
PROD0488,WH-FTW-01,2026-08-12,365
PROD0386,WH-AUS-01,2026-07-26,611
PROD0446,WH-HOU-01,2026-07-16,270
PROD0309,WH-FTW-01,2026-07-22,609
PROD0013,WH-HOU-01,2026-07-10,629
PROD0316,WH-FTW-01,2026-07-12,586
PROD0469,WH-AUS-01,2026-08-13,896
PROD0049,WH-FTW-01,2026-07-29,540
PROD0039,WH-DAL-01,2026-07-30,766
PROD0086,WH-FTW-01,2026-07-12,42
PROD0042,WH-FTW-01,2026-07-25,978
PROD0089,WH-AUS-01,2026-07-14,415
PROD0053,WH-AUS-01,2026-07-24,824
PROD0259,WH-HOU-01,2026-08-09,385
PROD0115,WH-AUS-01,2026-07-04,425
PROD0123,WH-HOU-01,2026-08-10,248
PROD0344,WH-AUS-01,2026-07-15,290
PROD0018,WH-HOU-01,2026-08-05,685
PROD0347,WH-AUS-01,2026-07-11,678
PROD0037,WH-FTW-01,2026-07-05,591
PROD0487,WH-DAL-01,2026-07-07,562
PROD0292,WH-HOU-01,2026-08-13,172
PROD0176,WH-FTW-01,2026-07-13,934
PROD0218,WH-AUS-01,2026-07-27,548
PROD0497,WH-DAL-01,2026-07-18,998
PROD0031,WH-AUS-01,2026-07-29,215
PROD0080,WH-FTW-01,2026-08-08,758
PROD0458,WH-FTW-01,2026-08-11,776
PROD0385,WH-HOU-01,2026-08-08,895
PROD0185,WH-DAL-01,2026-08-09,936
PROD0073,WH-AUS-01,2026-07-15,375
PROD0059,WH-DAL-01,2026-07-02,375
PROD0037,WH-DAL-01,2026-07-17,561
PROD0014,WH-HOU-01,2026-07-10,560
PROD0093,WH-FTW-01,2026-08-09,521
PROD0002,WH-AUS-01,2026-07-10,461
PROD0259,WH-AUS-01,2026-08-14,483
PROD0178,WH-HOU-01,2026-07-03,219
