order_id,customer_id,order_date,status,total_amount,payment_method
ORD003706,CUST03178,2026-01-26,Completed,45.84,Debit Card
ORD003707,CUST02946,2026-03-16,Completed,36.03,Apple Pay
ORD003708,CUST04781,2026-07-31,Completed,98.98,Debit Card
ORD003709,CUST04657,2026-06-30,Processing,87.65,Google Pay
ORD003710,CUST04219,2026-07-10,Cancelled,36.83,Apple Pay
ORD003711,CUST02666,2026-04-22,Processing,114.04,Debit Card
ORD003712,CUST04936,2026-03-04,Completed,75.99,Google Pay
ORD003713,CUST00416,2026-04-22,Completed,30.88,PayPal
ORD003714,CUST00708,2026-06-15,Completed,29.06,PayPal
ORD003715,CUST02685,2026-05-23,Shipped,31.7,Apple Pay
ORD003716,CUST03367,2026-04-09,Completed,114.69,Credit Card
ORD003717,CUST03504,2026-01-09,Cancelled,170.14,Google Pay
ORD003718,CUST04443,2026-08-13,Completed,8.7,Apple Pay
ORD003719,CUST02560,2026-03-16,Completed,26.17,Debit Card
ORD003720,CUST04945,2026-01-22,Completed,149.66,PayPal
ORD003721,CUST03972,2026-07-17,Completed,49.37,Debit Card
ORD003722,CUST04631,2026-07-03,Processing,126.03,Google Pay
ORD003723,CUST02958,2026-02-06,Completed,63.86,Apple Pay
ORD003724,CUST01730,2026-02-26,Completed,75.12,PayPal
ORD003725,CUST01902,2026-07-07,Shipped,130.15,Google Pay
ORD003726,CUST04760,2026-04-24,Completed,59.21,PayPal
ORD003727,CUST01042,2026-08-01,Completed,33.43,PayPal
ORD003728,CUST00027,2026-05-20,Processing,90.19,Apple Pay
ORD003729,CUST02584,2026-05-15,Cancelled,45.47,Apple Pay
ORD003730,CUST01053,2026-07-13,Cancelled,297.16,Credit Card
ORD003731,CUST01675,2026-04-13,Completed,54.12,Credit Card
ORD003732,CUST03056,2026-02-10,Completed,87.34,Credit Card
ORD003733,CUST01659,2026-06-01,Processing,115.26,Credit Card
ORD003734,CUST04736,2026-08-06,Processing,140.7,Debit Card
ORD003735,CUST03952,2026-06-02,Completed,137.47,Credit Card
ORD003736,CUST03189,2026-07-09,Completed,137.4,Debit Card
ORD003737,CUST01742,2026-07-31,Processing,56.45,PayPal
ORD003738,CUST04088,2026-04-15,Cancelled,105.26,Debit Card
ORD003739,CUST04138,2026-04-16,Shipped,16.15,PayPal
ORD003740,CUST03232,2026-02-13,Shipped,95.09,Credit Card
ORD003741,CUST01715,2026-05-10,Processing,98.46,Debit Card
ORD003742,CUST03197,2026-06-19,Completed,108.84,PayPal
ORD003743,CUST03332,2026-06-10,Shipped,112.42,Credit Card
ORD003744,CUST03348,2026-05-25,Completed,113.49,PayPal
ORD003745,CUST01987,2026-05-02,Completed,47.7,Apple Pay
ORD003746,CUST03545,2026-07-10,Completed,50.87,PayPal
ORD003747,CUST00702,2026-05-30,Completed,98.58,Credit Card
ORD003748,CUST01455,2026-01-01,Processing,17.59,Google Pay
ORD003749,CUST03787,2026-04-04,Completed,21.76,Apple Pay
ORD003750,CUST02472,2026-07-17,Cancelled,40.1,Debit Card
ORD003751,CUST04261,2026-07-01,Completed,45.41,Apple Pay
ORD003752,CUST03045,2026-01-14,Cancelled,74.45,Credit Card
ORD003753,CUST03884,2026-04-10,Shipped,262.49,PayPal
ORD003754,CUST02941,2026-08-13,Processing,44.17,Google Pay
ORD003755,CUST01821,2026-04-12,Completed,83.76,Credit Card
ORD003756,CUST02803,2026-02-22,Completed,19.42,PayPal
ORD003757,CUST03796,2026-01-06,Processing,44.38,Credit Card
ORD003758,CUST02464,2026-03-31,Completed,99.29,Google Pay
ORD003759,CUST03372,2026-03-05,Shipped,46.42,PayPal
ORD003760,CUST00336,2026-03-29,Processing,39.66,Google Pay
ORD003761,CUST01925,2026-02-02,Completed,14.19,PayPal
ORD003762,CUST04977,2026-03-13,Shipped,35.64,Apple Pay
ORD003763,CUST03861,2026-02-13,Completed,133.85,Credit Card
ORD003764,CUST02789,2026-04-17,Processing,44.73,Debit Card
ORD003765,CUST04126,2026-02-03,Cancelled,64.37,Debit Card
ORD003766,CUST03607,2026-06-11,Completed,35.89,Credit Card
ORD003767,CUST01541,2026-06-01,Cancelled,49.11,Debit Card
ORD003768,CUST00575,2026-01-02,Processing,139.69,Google Pay
ORD003769,CUST00221,2026-05-16,Completed,44.29,Debit Card
ORD003770,CUST04923,2026-04-27,Cancelled,36.21,Credit Card
ORD003771,CUST02014,2026-06-02,Cancelled,142.2,Apple Pay
ORD003772,CUST02642,2026-05-01,Cancelled,59.13,Credit Card
ORD003773,CUST00754,2026-08-10,Processing,48.92,Credit Card
ORD003774,CUST01021,2026-02-01,Completed,68.4,PayPal
ORD003775,CUST01489,2026-02-25,Cancelled,127.04,Debit Card
ORD003776,CUST01962,2026-04-04,Shipped,66.17,Debit Card
ORD003777,CUST03484,2026-01-07,Shipped,37.16,PayPal
ORD003778,CUST00438,2026-06-25,Completed,65.75,Google Pay
ORD003779,CUST00479,2026-03-29,Completed,20.16,Google Pay
ORD003780,CUST00783,2026-07-01,Completed,31.83,PayPal
ORD003781,CUST04168,2026-07-10,Shipped,76.31,Debit Card
ORD003782,CUST04678,2026-07-20,Cancelled,61.62,Google Pay
ORD003783,CUST00220,2026-07-27,Completed,79.66,Google Pay
ORD003784,CUST01028,2026-05-10,Processing,81.56,Apple Pay
ORD003785,CUST00290,2026-02-04,Completed,107.44,Google Pay
ORD003786,CUST00380,2026-04-08,Completed,65.2,Debit Card
ORD003787,CUST03974,2026-01-22,Cancelled,122.6,Apple Pay
ORD003788,CUST02852,2026-07-30,Processing,83.25,Apple Pay
ORD003789,CUST01379,2026-07-11,Shipped,86.55,Debit Card
ORD003790,CUST01959,2026-02-28,Completed,33.64,PayPal
ORD003791,CUST02128,2026-06-26,Completed,36.55,Credit Card
ORD003792,CUST00066,2026-02-21,Processing,41.78,Google Pay
ORD003793,CUST02184,2026-05-29,Shipped,228.49,PayPal
ORD003794,CUST04495,2026-05-20,Shipped,157.4,Credit Card
ORD003795,CUST03775,2026-01-11,Processing,32.48,Debit Card
ORD003796,CUST04443,2026-07-01,Completed,59.49,Google Pay
ORD003797,CUST03920,2026-07-30,Completed,34.51,PayPal
ORD003798,CUST00778,2026-05-02,Processing,35.19,Credit Card
ORD003799,CUST02567,2026-07-17,Processing,122.31,Debit Card
ORD003800,CUST01904,2026-01-14,Processing,21.59,Apple Pay
ORD003801,CUST02762,2026-02-02,Shipped,83.95,Apple Pay
ORD003802,CUST03852,2026-04-12,Cancelled,57.76,Apple Pay
ORD003803,CUST00079,2026-03-18,Cancelled,121.25,Debit Card
ORD003804,CUST01582,2026-01-26,Completed,69.07,Credit Card
ORD003805,CUST02163,2026-05-22,Shipped,171.99,Debit Card
ORD003806,CUST00986,2026-08-04,Shipped,61.97,Apple Pay
ORD003807,CUST01486,2026-06-25,Completed,117.62,Debit Card
ORD003808,CUST02621,2026-03-06,Processing,70.31,Google Pay
ORD003809,CUST00965,2026-02-15,Shipped,63.55,Credit Card
ORD003810,CUST02548,2026-05-07,Shipped,141.33,Google Pay
ORD003811,CUST00829,2026-07-02,Processing,63.83,Apple Pay
ORD003812,CUST03174,2026-04-04,Cancelled,68.11,Credit Card
ORD003813,CUST02674,2026-03-15,Completed,37.06,Google Pay
ORD003814,CUST01719,2026-05-08,Completed,61.97,Debit Card
ORD003815,CUST02433,2026-03-15,Completed,9.24,PayPal
ORD003816,CUST01229,2026-08-08,Cancelled,44.48,Debit Card
ORD003817,CUST02411,2026-07-15,Shipped,76.13,Apple Pay
ORD003818,CUST03779,2026-07-25,Completed,54.48,PayPal
ORD003819,CUST01841,2026-05-20,Completed,51.82,Credit Card
ORD003820,CUST00498,2026-07-01,Cancelled,89.85,PayPal
ORD003821,CUST00537,2026-07-11,Cancelled,180.8,Credit Card
ORD003822,CUST03306,2026-04-12,Processing,45.61,Google Pay
ORD003823,CUST01165,2026-02-16,Completed,110.58,Google Pay
ORD003824,CUST01972,2026-06-14,Processing,59.53,Google Pay
ORD003825,CUST03528,2026-07-21,Cancelled,87.11,Google Pay
ORD003826,CUST00300,2026-06-18,Cancelled,246.3,Google Pay
ORD003827,CUST02387,2026-01-27,Cancelled,115.74,PayPal
ORD003828,CUST04399,2026-06-19,Completed,145.44,Credit Card
ORD003829,CUST03964,2026-07-23,Cancelled,45.46,Google Pay
ORD003830,CUST04688,2026-03-27,Completed,56.72,Google Pay
ORD003831,CUST04172,2026-03-09,Completed,28.37,Credit Card
ORD003832,CUST03860,2026-06-06,Completed,39.45,PayPal
ORD003833,CUST00914,2026-06-13,Completed,69.53,Google Pay
ORD003834,CUST04876,2026-04-19,Shipped,37.11,PayPal
ORD003835,CUST03696,2026-02-26,Completed,71.03,Google Pay
ORD003836,CUST00921,2026-07-25,Completed,43.87,PayPal
ORD003837,CUST01524,2026-05-20,Completed,66.84,Apple Pay
ORD003838,CUST01750,2026-06-22,Completed,96.53,Google Pay
ORD003839,CUST03618,2026-05-28,Shipped,91.39,Google Pay
ORD003840,CUST02701,2026-02-14,Cancelled,80.87,Debit Card
ORD003841,CUST01006,2026-01-23,Completed,152.62,Debit Card
ORD003842,CUST01702,2026-07-09,Completed,16.46,PayPal
ORD003843,CUST03303,2026-08-02,Shipped,59.09,Debit Card
ORD003844,CUST00804,2026-02-03,Shipped,104.01,PayPal
ORD003845,CUST03367,2026-01-21,Completed,14.36,Google Pay
ORD003846,CUST02893,2026-06-28,Processing,202.29,Google Pay
ORD003847,CUST03499,2026-05-17,Completed,48.88,Apple Pay
ORD003848,CUST04968,2026-07-21,Cancelled,37.58,Apple Pay
ORD003849,CUST03163,2026-04-23,Shipped,103.27,Debit Card
ORD003850,CUST00115,2026-01-10,Completed,35.1,Google Pay
ORD003851,CUST03330,2026-02-21,Completed,155.23,PayPal
ORD003852,CUST04469,2026-02-14,Completed,61.21,Debit Card
ORD003853,CUST04946,2026-06-29,Completed,162.84,Apple Pay
ORD003854,CUST02138,2026-01-30,Processing,142.92,Credit Card
ORD003855,CUST04853,2026-07-11,Processing,65.72,PayPal
ORD003856,CUST00031,2026-08-13,Processing,37.47,Credit Card
ORD003857,CUST01806,2026-05-10,Processing,203.73,Debit Card
ORD003858,CUST03570,2026-06-26,Completed,20.88,Debit Card
ORD003859,CUST01437,2026-04-06,Shipped,47.59,Credit Card
ORD003860,CUST04786,2026-06-22,Cancelled,110.75,Debit Card
ORD003861,CUST03429,2026-01-17,Cancelled,21.62,Debit Card
ORD003862,CUST00457,2026-01-28,Processing,25.66,Google Pay
ORD003863,CUST00449,2026-05-06,Completed,53.11,PayPal
ORD003864,CUST00068,2026-02-14,Cancelled,73.27,Apple Pay
ORD003865,CUST04090,2026-01-17,Processing,16.1,Google Pay
ORD003866,CUST01863,2026-07-06,Completed,133.32,Debit Card
ORD003867,CUST01803,2026-05-22,Completed,54.25,Apple Pay
ORD003868,CUST04970,2026-04-26,Completed,99.02,Debit Card
ORD003869,CUST04563,2026-05-18,Processing,35.78,PayPal
ORD003870,CUST03432,2026-08-14,Completed,46.15,Debit Card
ORD003871,CUST00128,2026-07-25,Completed,74.58,Credit Card
ORD003872,CUST04829,2026-03-22,Processing,67.36,Credit Card
ORD003873,CUST03826,2026-08-02,Completed,96.71,Credit Card
ORD003874,CUST01268,2026-01-18,Completed,100.11,Credit Card
ORD003875,CUST04011,2026-02-04,Shipped,26.81,Apple Pay
ORD003876,CUST01043,2026-06-25,Completed,68.92,Credit Card
ORD003877,CUST03739,2026-02-27,Processing,53.72,Debit Card
ORD003878,CUST00368,2026-04-25,Completed,79.61,Google Pay
ORD003879,CUST02605,2026-01-18,Completed,48.24,Debit Card
ORD003880,CUST02641,2026-06-29,Completed,62.6,Debit Card
ORD003881,CUST04908,2026-06-07,Completed,235.9,Debit Card
ORD003882,CUST00059,2026-02-06,Cancelled,26.41,Debit Card
ORD003883,CUST04257,2026-02-09,Completed,44.05,Google Pay
ORD003884,CUST00103,2026-01-06,Processing,11.75,Credit Card
ORD003885,CUST04942,2026-03-20,Completed,41.4,PayPal
ORD003886,CUST04508,2026-06-12,Shipped,27.81,Apple Pay
ORD003887,CUST00786,2026-06-03,Cancelled,235.84,Google Pay
ORD003888,CUST04279,2026-04-15,Completed,48.0,Google Pay
ORD003889,CUST03946,2026-04-01,Processing,45.46,Google Pay
ORD003890,CUST02447,2026-06-07,Processing,94.96,Apple Pay
ORD003891,CUST00957,2026-03-16,Cancelled,28.5,Debit Card
ORD003892,CUST02703,2026-04-26,Completed,103.35,Apple Pay
ORD003893,CUST00437,2026-06-01,Completed,100.93,Google Pay
ORD003894,CUST02366,2026-05-02,Completed,180.88,Debit Card
ORD003895,CUST04702,2026-02-24,Completed,88.52,Google Pay
ORD003896,CUST00497,2026-07-25,Completed,16.65,PayPal
ORD003897,CUST01367,2026-08-03,Shipped,133.93,Credit Card
ORD003898,CUST02866,2026-01-09,Completed,557.94,Credit Card
ORD003899,CUST01852,2026-04-16,Completed,59.14,Google Pay
ORD003900,CUST01023,2026-03-03,Processing,60.38,Debit Card
ORD003901,CUST03131,2026-04-21,Cancelled,42.86,PayPal
ORD003902,CUST02845,2026-05-26,Shipped,19.21,PayPal
ORD003903,CUST01490,2026-02-20,Cancelled,78.01,Debit Card
ORD003904,CUST02335,2026-04-13,Cancelled,41.09,Debit Card
ORD003905,CUST04433,2026-01-19,Completed,76.21,PayPal
ORD003906,CUST03390,2026-03-10,Completed,77.86,Credit Card
ORD003907,CUST00203,2026-04-27,Completed,228.0,Credit Card
ORD003908,CUST00231,2026-03-23,Completed,45.54,PayPal
ORD003909,CUST03635,2026-05-03,Completed,25.29,Apple Pay
ORD003910,CUST03129,2026-02-02,Cancelled,73.62,PayPal
ORD003911,CUST02692,2026-04-18,Shipped,56.34,Google Pay
ORD003912,CUST03492,2026-06-15,Cancelled,223.62,Apple Pay
ORD003913,CUST02963,2026-01-13,Shipped,108.06,Debit Card
ORD003914,CUST02328,2026-06-26,Completed,55.0,PayPal
ORD003915,CUST04905,2026-03-14,Processing,123.32,PayPal
ORD003916,CUST04562,2026-03-31,Cancelled,131.71,Apple Pay
ORD003917,CUST02785,2026-06-30,Shipped,31.22,PayPal
ORD003918,CUST00804,2026-05-09,Completed,82.71,Google Pay
ORD003919,CUST04362,2026-01-12,Processing,285.31,Credit Card
ORD003920,CUST03724,2026-06-01,Completed,21.32,PayPal
ORD003921,CUST02902,2026-05-09,Shipped,35.65,Credit Card
ORD003922,CUST00176,2026-03-09,Shipped,52.35,Debit Card
ORD003923,CUST01445,2026-05-15,Cancelled,86.61,Debit Card
ORD003924,CUST04004,2026-04-26,Cancelled,75.82,PayPal
ORD003925,CUST03533,2026-04-02,Completed,69.81,Debit Card
ORD003926,CUST04350,2026-07-16,Shipped,52.5,PayPal
ORD003927,CUST01544,2026-02-08,Completed,75.13,Credit Card
ORD003928,CUST04999,2026-02-01,Shipped,162.52,Apple Pay
ORD003929,CUST02155,2026-06-26,Completed,199.7,PayPal
ORD003930,CUST02106,2026-06-08,Shipped,128.87,Apple Pay
ORD003931,CUST03414,2026-04-18,Completed,141.15,Credit Card
ORD003932,CUST03362,2026-03-20,Cancelled,64.14,Credit Card
ORD003933,CUST04180,2026-01-03,Completed,376.87,Apple Pay
ORD003934,CUST01141,2026-04-20,Completed,22.01,PayPal
ORD003935,CUST04808,2026-06-24,Completed,72.11,Apple Pay
ORD003936,CUST01762,2026-04-21,Completed,102.5,PayPal
ORD003937,CUST01941,2026-01-15,Cancelled,63.56,PayPal
ORD003938,CUST01807,2026-02-20,Completed,131.62,Apple Pay
ORD003939,CUST04997,2026-04-17,Cancelled,54.08,Credit Card
ORD003940,CUST03174,2026-07-29,Completed,148.92,Google Pay
ORD003941,CUST00657,2026-08-01,Completed,65.92,Debit Card
ORD003942,CUST02504,2026-07-21,Completed,46.23,Google Pay
ORD003943,CUST00659,2026-01-21,Cancelled,42.36,Credit Card
ORD003944,CUST02839,2026-08-06,Cancelled,73.91,Debit Card
ORD003945,CUST04947,2026-02-10,Completed,39.9,Apple Pay
ORD003946,CUST04237,2026-04-30,Cancelled,8.17,Google Pay
ORD003947,CUST02454,2026-01-03,Shipped,16.22,PayPal
ORD003948,CUST01055,2026-05-09,Completed,42.79,Credit Card
ORD003949,CUST03042,2026-05-29,Processing,47.48,Credit Card
ORD003950,CUST04004,2026-07-22,Completed,145.3,Credit Card
ORD003951,CUST02339,2026-03-21,Shipped,77.3,Google Pay
ORD003952,CUST00111,2026-04-09,Completed,66.39,PayPal
ORD003953,CUST01719,2026-05-29,Processing,36.07,Google Pay
ORD003954,CUST04292,2026-04-15,Cancelled,446.33,PayPal
ORD003955,CUST00126,2026-07-22,Completed,61.09,Debit Card
ORD003956,CUST00262,2026-04-05,Shipped,116.79,Apple Pay
ORD003957,CUST02935,2026-06-26,Processing,61.45,Credit Card
ORD003958,CUST02203,2026-03-06,Completed,91.11,PayPal
ORD003959,CUST01605,2026-02-10,Completed,22.31,Google Pay
ORD003960,CUST04204,2026-08-12,Processing,79.41,Google Pay
ORD003961,CUST02083,2026-03-08,Shipped,64.74,Credit Card
ORD003962,CUST03943,2026-05-04,Cancelled,65.46,Credit Card
ORD003963,CUST00655,2026-08-12,Processing,129.92,Credit Card
ORD003964,CUST02464,2026-02-11,Completed,19.89,Debit Card
ORD003965,CUST00285,2026-03-10,Completed,43.43,Apple Pay
ORD003966,CUST02566,2026-07-04,Completed,14.2,PayPal
ORD003967,CUST03802,2026-06-20,Cancelled,50.2,Credit Card
ORD003968,CUST00027,2026-04-11,Processing,130.16,PayPal
ORD003969,CUST02275,2026-05-20,Processing,120.65,Google Pay
ORD003970,CUST03868,2026-07-25,Completed,51.75,Apple Pay
ORD003971,CUST03973,2026-03-05,Completed,69.81,Apple Pay
ORD003972,CUST01592,2026-04-18,Processing,46.73,PayPal
ORD003973,CUST03382,2026-02-20,Completed,62.27,Google Pay
ORD003974,CUST04944,2026-03-14,Completed,131.41,Google Pay
ORD003975,CUST01129,2026-03-01,Completed,200.34,Debit Card
ORD003976,CUST04114,2026-07-18,Completed,99.81,Credit Card
ORD003977,CUST02137,2026-03-21,Shipped,57.59,Google Pay
ORD003978,CUST00157,2026-06-05,Completed,205.83,Credit Card
ORD003979,CUST01290,2026-05-04,Completed,90.98,Credit Card
ORD003980,CUST02182,2026-07-18,Shipped,50.06,PayPal
ORD003981,CUST02512,2026-01-14,Processing,54.9,Credit Card
ORD003982,CUST01772,2026-06-09,Completed,44.8,PayPal
ORD003983,CUST01156,2026-01-08,Completed,101.41,Apple Pay
ORD003984,CUST02789,2026-01-27,Completed,75.27,Google Pay
ORD003985,CUST02977,2026-02-19,Shipped,70.2,PayPal
ORD003986,CUST03500,2026-07-06,Completed,40.24,Debit Card
ORD003987,CUST02914,2026-02-26,Shipped,241.13,PayPal
ORD003988,CUST00204,2026-01-03,Cancelled,54.82,Credit Card
ORD003989,CUST01823,2026-06-04,Processing,135.35,Debit Card
ORD003990,CUST01360,2026-08-10,Shipped,29.94,Credit Card
ORD003991,CUST02545,2026-02-03,Completed,87.91,Debit Card
ORD003992,CUST00442,2026-01-26,Completed,38.98,PayPal
ORD003993,CUST01316,2026-06-17,Completed,88.4,Credit Card
ORD003994,CUST04038,2026-04-25,Shipped,34.4,PayPal
ORD003995,CUST01149,2026-03-27,Completed,26.46,Google Pay
ORD003996,CUST04967,2026-06-09,Completed,30.87,Debit Card
ORD003997,CUST01199,2026-06-18,Completed,20.05,Apple Pay
ORD003998,CUST02917,2026-05-10,Processing,36.42,Apple Pay
ORD003999,CUST03886,2026-04-21,Completed,106.19,PayPal
ORD004000,CUST04176,2026-07-19,Shipped,35.51,Debit Card
ORD004001,CUST02860,2026-04-16,Cancelled,38.43,Debit Card
ORD004002,CUST02963,2026-05-15,Completed,75.98,PayPal
ORD004003,CUST01368,2026-01-19,Completed,15.87,Apple Pay
ORD004004,CUST04666,2026-02-02,Completed,97.08,Google Pay
ORD004005,CUST02910,2026-01-02,Completed,57.52,Apple Pay
ORD004006,CUST02217,2026-07-14,Cancelled,81.47,Credit Card
ORD004007,CUST03406,2026-08-08,Cancelled,56.21,Apple Pay
ORD004008,CUST03060,2026-07-25,Completed,49.72,Credit Card
ORD004009,CUST02284,2026-01-15,Completed,114.28,Credit Card
ORD004010,CUST04495,2026-01-21,Completed,59.19,Google Pay
ORD004011,CUST00821,2026-03-19,Shipped,92.61,Google Pay
ORD004012,CUST03061,2026-02-28,Shipped,121.68,Apple Pay
ORD004013,CUST02525,2026-04-14,Shipped,26.18,PayPal
ORD004014,CUST04941,2026-03-23,Completed,37.06,Apple Pay
ORD004015,CUST02633,2026-04-28,Shipped,33.75,Google Pay
ORD004016,CUST02663,2026-04-23,Completed,47.35,Credit Card
ORD004017,CUST02826,2026-02-08,Completed,67.76,Credit Card
ORD004018,CUST04454,2026-01-20,Completed,32.36,PayPal
ORD004019,CUST03130,2026-01-01,Cancelled,34.27,Apple Pay
ORD004020,CUST04015,2026-03-14,Completed,47.13,PayPal
ORD004021,CUST04617,2026-01-09,Completed,113.72,PayPal
ORD004022,CUST04489,2026-02-20,Completed,41.94,Apple Pay
ORD004023,CUST01667,2026-06-15,Cancelled,64.47,Debit Card
ORD004024,CUST03401,2026-08-09,Processing,48.96,Apple Pay
ORD004025,CUST03583,2026-01-15,Completed,55.83,PayPal
ORD004026,CUST02201,2026-03-25,Completed,37.88,Debit Card
ORD004027,CUST00893,2026-02-10,Completed,10.94,PayPal
ORD004028,CUST03951,2026-08-10,Cancelled,38.48,PayPal
ORD004029,CUST00984,2026-06-24,Completed,70.63,PayPal
ORD004030,CUST00583,2026-06-03,Processing,63.16,Credit Card
ORD004031,CUST04116,2026-02-23,Completed,98.19,Apple Pay
ORD004032,CUST02641,2026-04-29,Cancelled,21.5,Google Pay
ORD004033,CUST01974,2026-07-17,Cancelled,78.29,Credit Card
ORD004034,CUST03418,2026-06-16,Shipped,41.03,Apple Pay
ORD004035,CUST04115,2026-01-17,Completed,35.25,Credit Card
ORD004036,CUST02416,2026-07-17,Cancelled,86.97,Apple Pay
ORD004037,CUST00889,2026-05-08,Cancelled,105.03,Debit Card
ORD004038,CUST01884,2026-04-02,Processing,134.68,Google Pay
ORD004039,CUST04822,2026-01-09,Shipped,88.9,Debit Card
ORD004040,CUST03823,2026-08-07,Shipped,56.1,Debit Card
ORD004041,CUST00147,2026-02-15,Completed,21.56,Apple Pay
ORD004042,CUST01717,2026-05-14,Cancelled,143.9,PayPal
ORD004043,CUST02478,2026-07-15,Shipped,70.75,PayPal
ORD004044,CUST04944,2026-01-16,Completed,31.61,PayPal
ORD004045,CUST01464,2026-08-03,Completed,70.09,PayPal
ORD004046,CUST02246,2026-04-22,Completed,21.66,Google Pay
ORD004047,CUST01311,2026-03-28,Completed,155.45,Debit Card
ORD004048,CUST04661,2026-06-06,Completed,45.69,Credit Card
ORD004049,CUST00369,2026-06-18,Shipped,27.89,Google Pay
ORD004050,CUST01264,2026-07-15,Shipped,148.82,Apple Pay
ORD004051,CUST02850,2026-03-03,Shipped,23.94,Google Pay
ORD004052,CUST02748,2026-04-14,Completed,59.23,Google Pay
ORD004053,CUST02566,2026-04-30,Shipped,66.25,Apple Pay
ORD004054,CUST01819,2026-06-17,Completed,24.18,Credit Card
ORD004055,CUST01888,2026-07-09,Completed,45.5,Debit Card
ORD004056,CUST03784,2026-06-01,Completed,16.07,Google Pay
ORD004057,CUST00060,2026-05-14,Completed,44.6,Apple Pay
ORD004058,CUST00545,2026-02-09,Processing,16.32,Apple Pay
ORD004059,CUST03065,2026-07-17,Cancelled,112.59,Credit Card
ORD004060,CUST01231,2026-02-27,Completed,38.87,Google Pay
ORD004061,CUST00559,2026-05-22,Shipped,25.9,Apple Pay
ORD004062,CUST01513,2026-03-19,Completed,69.72,Credit Card
ORD004063,CUST00670,2026-06-22,Cancelled,17.65,Credit Card
ORD004064,CUST00258,2026-04-21,Completed,35.95,Apple Pay
ORD004065,CUST01071,2026-04-09,Completed,100.27,Apple Pay
ORD004066,CUST01051,2026-01-06,Shipped,22.58,Google Pay
ORD004067,CUST04039,2026-01-23,Completed,49.55,Google Pay
ORD004068,CUST04023,2026-03-03,Completed,33.6,Debit Card
ORD004069,CUST00145,2026-07-31,Completed,14.01,Apple Pay
ORD004070,CUST02635,2026-01-17,Completed,26.7,PayPal
ORD004071,CUST02570,2026-03-25,Shipped,36.84,PayPal
ORD004072,CUST00801,2026-04-22,Processing,71.22,Debit Card
ORD004073,CUST01486,2026-07-17,Completed,157.9,Apple Pay
ORD004074,CUST03749,2026-04-14,Cancelled,59.37,Credit Card
ORD004075,CUST02430,2026-05-05,Processing,64.99,PayPal
ORD004076,CUST02824,2026-01-28,Processing,102.22,Google Pay
